SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE_x,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT_x,AMT_ANNUITY_x,AMT_GOODS_PRICE_x,NAME_TYPE_SUITE_x,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OCCUPATION_TYPE,CNT_FAM_MEMBERS,ORGANIZATION_TYPE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,SK_ID_PREV,NAME_CONTRACT_TYPE_y,AMT_ANNUITY_y,AMT_APPLICATION,AMT_CREDIT_y,AMT_DOWN_PAYMENT,AMT_GOODS_PRICE_y,RATE_DOWN_PAYMENT,RATE_INTEREST_PRIMARY,RATE_INTEREST_PRIVILEGED,NAME_CASH_LOAN_PURPOSE,NAME_CONTRACT_STATUS,DAYS_DECISION,NAME_PAYMENT_TYPE,CODE_REJECT_REASON,NAME_TYPE_SUITE_y,NAME_CLIENT_TYPE,NAME_PORTFOLIO,NAME_PRODUCT_TYPE,CHANNEL_TYPE,SELLERPLACE_AREA,NAME_SELLER_INDUSTRY,CNT_PAYMENT,NAME_YIELD_GROUP,PRODUCT_COMBINATION,DAYS_FIRST_DRAWING,DAYS_FIRST_DUE,DAYS_LAST_DUE_1ST_VERSION,DAYS_LAST_DUE,DAYS_TERMINATION,NFLAG_INSURED_ON_APPROVAL
124387,0,Cash loans,M,Y,Y,1,225000.0,601470.0,25614.0,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.019689,14114,3592,8157,4544,Laborers,3.0,Self-employed,2.0,0.0,2.0,0.0,1629.0,0.0,0.0,0.0,0.0,0.0,0.0,1703815,Cash loans,11250.0,0.0,0.0,,11232.0,,,,XNA,Canceled,2,XNA,XAP,,Repeater,XNA,XNA,Credit and cash offices,0,XNA,16.0,XNA,Cash,,,,,,
124402,0,Revolving loans,M,N,Y,0,135000.0,315000.0,15750.0,315000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.019689,20393,1872,11600,3952,Laborers,2.0,Business Entity Type 1,1.0,0.0,1.0,0.0,283.0,0.0,0.0,0.0,0.0,0.0,1.0,2213550,Consumer loans,4327.74,21564.0,26149.5,0.0,21564.0,0.0,,,XAP,Approved,1649,Cash through the bank,XAP,,Repeater,POS,XNA,Country-wide,46,Connectivity,8.0,high,POS mobile with interest,365243.0,-1597.0,-1387.0,-1477.0,-1472.0,0.0
124405,0,Cash loans,M,Y,Y,2,360000.0,935640.0,88839.0,900000.0,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.028663,14198,2759,1095,3325,Managers,4.0,Self-employed,4.0,0.0,4.0,0.0,1492.0,0.0,0.0,0.0,0.0,0.0,2.0,2037539,Cash loans,11250.0,0.0,0.0,,11232.0,,,,XNA,Canceled,282,XNA,XAP,,Repeater,XNA,XNA,Credit and cash offices,-1,XNA,16.0,XNA,Cash,,,,,,
124419,0,Cash loans,F,Y,Y,1,157500.0,1179000.0,32553.0,1179000.0,Unaccompanied,State servant,Higher education,Married,House / apartment,0.019101,17298,2440,6279,837,Laborers,3.0,Postal,2.0,0.0,1.0,0.0,795.0,0.0,0.0,0.0,0.0,0.0,1.0,2417409,Cash loans,27187.02,229500.0,272088.0,,229500.0,,,,XNA,Approved,568,Cash through the bank,XAP,,Repeater,Cash,x-sell,Credit and cash offices,-1,XNA,12.0,middle,Cash X-Sell: middle,365243.0,-538.0,-208.0,-208.0,-205.0,1.0
124466,0,Cash loans,M,Y,Y,0,157500.0,1113840.0,47191.5,900000.0,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.00823,19392,365243,2962,2767,Laborers,2.0,XNA,4.0,0.0,4.0,0.0,35.0,0.0,0.0,0.0,0.0,2.0,3.0,2469749,Revolving loans,2250.0,45000.0,45000.0,,45000.0,,,,XAP,Approved,346,XNA,XAP,Family,Repeater,Cards,walk-in,Country-wide,2300,Consumer electronics,0.0,XNA,Card Street,-345.0,-299.0,365243.0,-177.0,-60.0,0.0
124479,0,Cash loans,F,N,N,0,157500.0,239850.0,25186.5,225000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,With parents,0.009657,17280,2828,5215,837,Laborers,2.0,Business Entity Type 1,0.0,0.0,0.0,0.0,984.0,0.0,0.0,0.0,0.0,0.0,2.0,1234819,Cash loans,32051.745,450000.0,481185.0,,450000.0,,,,Repairs,Approved,829,Cash through the bank,XAP,Unaccompanied,Repeater,Cash,walk-in,Channel of corporate sales,-1,XNA,18.0,low_normal,Cash Street: low,365243.0,-796.0,-286.0,-406.0,-397.0,0.0
124479,0,Cash loans,F,N,N,0,157500.0,239850.0,25186.5,225000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,With parents,0.009657,17280,2828,5215,837,Laborers,2.0,Business Entity Type 1,0.0,0.0,0.0,0.0,984.0,0.0,0.0,0.0,0.0,0.0,2.0,1800773,Cash loans,23381.325,247500.0,247500.0,,247500.0,,,,XNA,Approved,983,Cash through the bank,XAP,Unaccompanied,New,Cash,walk-in,Channel of corporate sales,-1,XNA,12.0,low_normal,Cash Street: low,365243.0,-952.0,-622.0,-802.0,-795.0,0.0
124487,0,Cash loans,F,Y,Y,1,166500.0,652500.0,31518.0,652500.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.026392,10947,1662,645,3054,Accountants,3.0,School,4.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,2657506,Consumer loans,5000.76,26383.5,24916.5,2641.5,26383.5,0.10439196,,,XAP,Approved,2588,Cash through the bank,XAP,Unaccompanied,New,POS,XNA,Country-wide,40,Connectivity,6.0,low_normal,POS mobile with interest,365243.0,-2557.0,-2407.0,-2407.0,-2399.0,1.0
124505,0,Cash loans,M,Y,N,2,135000.0,199080.0,13432.5,157500.0,"Spouse, partner",Commercial associate,Secondary / secondary special,Married,House / apartment,0.010276,13409,1045,5630,5280,Drivers,4.0,Industry: type 3,0.0,0.0,0.0,0.0,716.0,0.0,0.0,0.0,0.0,0.0,1.0,2555052,Consumer loans,3115.89,26275.5,25987.5,2628.0,26275.5,0.100020301,,,XAP,Refused,1935,Cash through the bank,LIMIT,,Repeater,POS,XNA,Country-wide,70,Connectivity,12.0,high,POS mobile with interest,,,,,,
124524,0,Cash loans,F,N,Y,0,67500.0,450000.0,21109.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.01452,15080,880,7975,4275,Laborers,2.0,Self-employed,2.0,0.0,2.0,0.0,480.0,0.0,0.0,0.0,0.0,0.0,1.0,1570802,Consumer loans,3118.365,17257.5,16272.0,3451.5,17257.5,0.190584697,,,XAP,Approved,480,Cash through the bank,XAP,,New,POS,XNA,Stone,23,Consumer electronics,6.0,middle,POS household with interest,365243.0,-441.0,-291.0,-291.0,-285.0,0.0
124526,0,Cash loans,F,N,Y,0,157500.0,545040.0,35487.0,450000.0,Unaccompanied,Commercial associate,Higher education,Civil marriage,House / apartment,0.01885,9949,1249,3818,2620,Waiters/barmen staff,2.0,Trade: type 7,0.0,0.0,0.0,0.0,362.0,0.0,0.0,0.0,0.0,2.0,5.0,2136984,Cash loans,69628.59,1800000.0,2381278.5,,1800000.0,,,,Buying a new car,Refused,557,Cash through the bank,LIMIT,Unaccompanied,Repeater,Cash,walk-in,Credit and cash offices,-1,XNA,60.0,low_normal,Cash Street: low,,,,,,
124530,0,Cash loans,F,N,Y,0,157500.0,675000.0,22437.0,675000.0,Family,Pensioner,Secondary / secondary special,Widow,House / apartment,0.02461,19862,365243,6287,1768,Laborers,1.0,XNA,0.0,0.0,0.0,0.0,499.0,0.0,0.0,0.0,0.0,0.0,1.0,1129804,Consumer loans,3707.775,40486.5,40486.5,0.0,40486.5,0.0,,,XAP,Approved,85,Cash through the bank,XAP,Family,Repeater,POS,XNA,Country-wide,150,Consumer electronics,12.0,low_action,POS household without interest,365243.0,-55.0,275.0,365243.0,365243.0,0.0
124537,0,Cash loans,M,N,N,1,112500.0,127350.0,8136.0,112500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.011703,11558,3263,3457,4209,Core staff,3.0,Government,0.0,0.0,0.0,0.0,437.0,0.0,0.0,0.0,0.0,0.0,1.0,2681909,Consumer loans,5899.59,80995.5,54369.0,32400.0,80995.5,0.406672261,,,XAP,Approved,172,Cash through the bank,XAP,Family,Repeater,POS,XNA,Country-wide,2000,Consumer electronics,12.0,middle,POS household with interest,365243.0,-142.0,188.0,-82.0,-74.0,1.0
124558,0,Cash loans,F,N,Y,0,157500.0,1086426.0,43218.0,931500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.018029,17907,2535,825,1463,Sales staff,2.0,Self-employed,0.0,0.0,0.0,0.0,489.0,0.0,0.0,0.0,0.0,0.0,3.0,1860726,Consumer loans,23422.23,398214.0,450778.5,0.0,398214.0,0.0,,,XAP,Approved,489,Cash through the bank,XAP,,New,POS,XNA,Country-wide,2417,Consumer electronics,24.0,low_normal,POS household with interest,365243.0,-457.0,233.0,-367.0,-360.0,0.0
124564,0,Cash loans,M,N,Y,0,225000.0,161595.0,14949.0,139500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.04622,22539,365243,301,4700,Laborers,2.0,XNA,1.0,0.0,1.0,0.0,1829.0,0.0,0.0,0.0,0.0,0.0,1.0,1658445,Cash loans,11250.0,0.0,0.0,,11232.0,,,,XNA,Canceled,267,XNA,XAP,,Repeater,XNA,XNA,Credit and cash offices,-1,XNA,16.0,XNA,Cash,,,,,,
124574,0,Cash loans,F,Y,Y,0,238500.0,175500.0,18558.0,175500.0,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.028663,21063,365243,7621,3998,Laborers,2.0,XNA,0.0,0.0,0.0,0.0,1575.0,0.0,0.0,0.0,1.0,0.0,7.0,1067533,Revolving loans,9000.0,0.0,180000.0,,11232.0,,,,XAP,Approved,2645,XNA,XAP,,Repeater,Cards,x-sell,Stone,246,Consumer electronics,0.0,XNA,Card Street,-2605.0,-2549.0,365243.0,-1393.0,365243.0,0.0
124588,0,Cash loans,F,Y,Y,0,292500.0,67500.0,7632.0,67500.0,Unaccompanied,Commercial associate,Incomplete higher,Married,House / apartment,0.018634,12207,1898,12110,978,Sales staff,2.0,Business Entity Type 3,0.0,0.0,0.0,0.0,223.0,0.0,0.0,0.0,0.0,1.0,2.0,1968549,Cash loans,32524.02,450000.0,497520.0,,450000.0,,,,XNA,Approved,279,Cash through the bank,XAP,Family,Refreshed,Cash,x-sell,Credit and cash offices,-1,XNA,24.0,middle,Cash X-Sell: middle,365243.0,-249.0,441.0,365243.0,365243.0,1.0
124588,0,Cash loans,F,Y,Y,0,292500.0,67500.0,7632.0,67500.0,Unaccompanied,Commercial associate,Incomplete higher,Married,House / apartment,0.018634,12207,1898,12110,978,Sales staff,2.0,Business Entity Type 3,0.0,0.0,0.0,0.0,223.0,0.0,0.0,0.0,0.0,1.0,2.0,1379521,Revolving loans,13500.0,270000.0,270000.0,,270000.0,,,,XAP,Refused,279,XNA,HC,Family,Refreshed,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,,,,,,
124590,0,Cash loans,F,Y,Y,5,315000.0,239850.0,25447.5,225000.0,Unaccompanied,Working,Incomplete higher,Married,House / apartment,0.031329,13532,4013,7303,4375,Core staff,7.0,Religion,0.0,0.0,0.0,0.0,319.0,0.0,0.0,0.0,0.0,0.0,3.0,1401174,Cash loans,23552.64,360000.0,409896.0,,360000.0,,,,XNA,Refused,319,Cash through the bank,HC,,Repeater,Cash,x-sell,Credit and cash offices,-1,XNA,36.0,high,Cash X-Sell: high,,,,,,
124590,0,Cash loans,F,Y,Y,5,315000.0,239850.0,25447.5,225000.0,Unaccompanied,Working,Incomplete higher,Married,House / apartment,0.031329,13532,4013,7303,4375,Core staff,7.0,Religion,0.0,0.0,0.0,0.0,319.0,0.0,0.0,0.0,0.0,0.0,3.0,1266415,Cash loans,11250.0,0.0,0.0,,11232.0,,,,XNA,Canceled,318,XNA,XAP,,Repeater,XNA,XNA,Credit and cash offices,-1,XNA,16.0,XNA,Cash,,,,,,
124590,0,Cash loans,F,Y,Y,5,315000.0,239850.0,25447.5,225000.0,Unaccompanied,Working,Incomplete higher,Married,House / apartment,0.031329,13532,4013,7303,4375,Core staff,7.0,Religion,0.0,0.0,0.0,0.0,319.0,0.0,0.0,0.0,0.0,0.0,3.0,1828263,Cash loans,11250.0,0.0,0.0,,11232.0,,,,XNA,Canceled,317,XNA,XAP,,Repeater,XNA,XNA,Credit and cash offices,-1,XNA,16.0,XNA,Cash,,,,,,
124590,0,Cash loans,F,Y,Y,5,315000.0,239850.0,25447.5,225000.0,Unaccompanied,Working,Incomplete higher,Married,House / apartment,0.031329,13532,4013,7303,4375,Core staff,7.0,Religion,0.0,0.0,0.0,0.0,319.0,0.0,0.0,0.0,0.0,0.0,3.0,2473763,Cash loans,11250.0,0.0,0.0,,11232.0,,,,XNA,Canceled,317,XNA,XAP,,Repeater,XNA,XNA,Credit and cash offices,-1,XNA,16.0,XNA,Cash,,,,,,
124605,0,Cash loans,F,Y,N,0,157500.0,450000.0,50773.5,450000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,With parents,0.014464,16123,886,9484,4640,Sales staff,1.0,Business Entity Type 3,2.0,0.0,1.0,0.0,1132.0,0.0,0.0,0.0,0.0,0.0,7.0,2568789,Cash loans,11250.0,0.0,0.0,,11232.0,,,,XNA,Canceled,457,XNA,XAP,,Repeater,XNA,XNA,Credit and cash offices,-1,XNA,16.0,XNA,Cash,,,,,,
124613,0,Cash loans,F,N,Y,0,112500.0,256500.0,14044.5,256500.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.025164,21686,1655,820,5025,Cleaning staff,2.0,Bank,0.0,0.0,0.0,0.0,1765.0,0.0,0.0,0.0,0.0,2.0,1.0,2734143,Cash loans,10534.05,234000.0,297319.5,,234000.0,,,,XNA,Refused,333,Cash through the bank,HC,,Repeater,Cash,x-sell,Credit and cash offices,-1,XNA,60.0,middle,Cash X-Sell: middle,,,,,,
124613,0,Cash loans,F,N,Y,0,112500.0,256500.0,14044.5,256500.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.025164,21686,1655,820,5025,Cleaning staff,2.0,Bank,0.0,0.0,0.0,0.0,1765.0,0.0,0.0,0.0,0.0,2.0,1.0,2426027,Revolving loans,15750.0,0.0,225000.0,,11232.0,,,,XAP,Approved,1431,XNA,XAP,,Repeater,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,365243.0,365243.0,365243.0,365243.0,365243.0,0.0
124618,0,Cash loans,F,N,Y,0,144000.0,505642.5,23557.5,436500.0,Unaccompanied,State servant,Secondary / secondary special,Single / not married,House / apartment,0.020713,18584,551,10688,90,Laborers,1.0,School,0.0,0.0,0.0,0.0,306.0,1.0,1.0,0.0,0.0,2.0,2.0,1225021,Cash loans,11250.0,0.0,0.0,,11232.0,,,,XNA,Canceled,48,XNA,XAP,,Repeater,XNA,XNA,Credit and cash offices,-1,XNA,16.0,XNA,Cash,,,,,,
124646,0,Cash loans,F,N,Y,0,81000.0,675000.0,32602.5,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.026392,12905,706,6574,624,Cooking staff,2.0,Self-employed,5.0,1.0,5.0,0.0,28.0,0.0,0.0,0.0,9.0,0.0,1.0,1411370,Consumer loans,2422.035,22450.5,20200.5,2250.0,22450.5,0.109149219,,,XAP,Approved,1117,XNA,XAP,,Repeater,POS,XNA,Country-wide,25,Connectivity,12.0,high,POS mobile with interest,365243.0,-1070.0,-740.0,-740.0,-732.0,0.0
124660,0,Cash loans,F,N,Y,1,225000.0,315000.0,10098.0,315000.0,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,0.018209,15424,6278,2335,3974,Core staff,2.0,Medicine,2.0,0.0,2.0,0.0,181.0,0.0,0.0,0.0,0.0,0.0,1.0,1856111,Revolving loans,6750.0,135000.0,135000.0,,135000.0,,,,XAP,Approved,179,XNA,XAP,Unaccompanied,Repeater,Cards,walk-in,Channel of corporate sales,-1,XNA,0.0,XNA,Card Street,-174.0,-137.0,365243.0,365243.0,365243.0,0.0
124668,0,Revolving loans,F,N,Y,1,135000.0,247500.0,12375.0,247500.0,Family,Working,Secondary / secondary special,Single / not married,With parents,0.035792,10857,1295,4467,3514,Laborers,2.0,Other,3.0,1.0,3.0,1.0,517.0,0.0,0.0,0.0,0.0,0.0,2.0,2283396,Consumer loans,6358.32,42504.75,46008.0,2.25,42504.75,5.33e-05,,,XAP,Approved,1176,Cash through the bank,XAP,,Repeater,POS,XNA,Country-wide,26,Connectivity,10.0,high,POS mobile with interest,365243.0,-1138.0,-868.0,-1108.0,-1101.0,0.0
124682,0,Cash loans,F,N,Y,1,261000.0,755190.0,30078.0,675000.0,Unaccompanied,State servant,Secondary / secondary special,Separated,House / apartment,0.006671,13337,4317,952,4132,High skill tech staff,2.0,Military,0.0,0.0,0.0,0.0,257.0,0.0,0.0,0.0,0.0,0.0,3.0,1300936,Revolving loans,4500.0,90000.0,90000.0,,90000.0,,,,XAP,Refused,976,XNA,HC,,Repeater,Cards,walk-in,AP+ (Cash loan),10,XNA,0.0,XNA,Card Street,,,,,,
124683,0,Cash loans,F,N,Y,0,157500.0,1113840.0,57001.5,900000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.035792,22842,8025,15465,4488,Security staff,2.0,Business Entity Type 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1135284,Consumer loans,8493.435,82597.5,91318.5,0.0,82597.5,0.0,,,XAP,Approved,684,Cash through the bank,XAP,,Refreshed,POS,XNA,Regional / Local,103,Consumer electronics,12.0,low_action,POS household without interest,365243.0,-653.0,-323.0,-323.0,-319.0,0.0
124714,0,Cash loans,M,Y,Y,0,144000.0,954207.0,28030.5,796500.0,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.031329,23403,365243,15387,4589,Laborers,2.0,XNA,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1811538,Consumer loans,2303.1,16192.8,17527.5,1.8,16192.8,0.000111834,,,XAP,Approved,2407,Cash through the bank,XAP,"Spouse, partner",Repeater,POS,XNA,Stone,140,Consumer electronics,10.0,high,POS household with interest,365243.0,-2376.0,-2106.0,-2106.0,-2102.0,1.0
124716,0,Revolving loans,M,Y,N,2,202500.0,675000.0,33750.0,675000.0,Unaccompanied,State servant,Higher education,Married,Office apartment,0.020713,10658,1585,169,3227,Core staff,4.0,Medicine,0.0,0.0,0.0,0.0,1333.0,0.0,0.0,0.0,0.0,0.0,0.0,2769694,Consumer loans,19775.52,197775.0,177997.5,19777.5,197775.0,0.108909091,,,XAP,Approved,1333,Cash through the bank,XAP,Unaccompanied,New,POS,XNA,Regional / Local,62,Consumer electronics,10.0,low_normal,POS household with interest,365243.0,-1298.0,-1028.0,-1028.0,-1025.0,0.0
124726,0,Cash loans,M,Y,Y,0,292500.0,540000.0,42795.0,540000.0,"Spouse, partner",Commercial associate,Higher education,Married,House / apartment,0.026392,9821,3183,4458,2447,High skill tech staff,2.0,Business Entity Type 3,3.0,0.0,3.0,0.0,2795.0,0.0,0.0,0.0,0.0,0.0,8.0,2088035,Consumer loans,11250.0,65295.0,65295.0,0.0,65295.0,0.0,,,XAP,Refused,552,Cash through the bank,HC,,Repeater,XNA,XNA,Country-wide,51,Connectivity,16.0,XNA,POS mobile with interest,,,,,,
124727,0,Revolving loans,M,Y,Y,0,315000.0,270000.0,13500.0,270000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.022625,18918,1627,3789,2199,Managers,2.0,Self-employed,0.0,0.0,0.0,0.0,169.0,0.0,0.0,0.0,0.0,0.0,1.0,2430106,Consumer loans,43263.09,463500.0,463500.0,0.0,463500.0,0.0,,,XAP,Approved,169,Cash through the bank,XAP,Unaccompanied,New,POS,XNA,Stone,10,Auto technology,12.0,low_normal,POS other with interest,365243.0,-139.0,191.0,365243.0,365243.0,0.0
124730,0,Revolving loans,F,N,N,0,112500.0,202500.0,10125.0,202500.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.00702,20270,373,5923,3459,Core staff,2.0,School,0.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,1.0,0.0,2.0,2289621,Cash loans,11250.0,0.0,0.0,,11232.0,,,,XNA,Canceled,119,XNA,XAP,,Repeater,XNA,XNA,Credit and cash offices,-1,XNA,16.0,XNA,Cash,,,,,,
124744,0,Cash loans,F,Y,N,0,202500.0,1687266.0,62527.5,1575000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.020713,13940,1648,770,2929,Realty agents,2.0,Business Entity Type 3,0.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,2.0,1463546,Consumer loans,2420.415,18625.5,18144.0,1863.0,18625.5,0.101413324,,,XAP,Approved,2578,Cash through the bank,XAP,Family,Repeater,POS,XNA,Country-wide,54,Connectivity,10.0,low_normal,POS mobile with interest,365243.0,-2547.0,-2277.0,-2277.0,-2272.0,1.0
124751,0,Cash loans,M,Y,Y,0,135000.0,107820.0,8343.0,90000.0,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.00733,17291,3677,5988,821,Drivers,2.0,Business Entity Type 3,0.0,0.0,0.0,0.0,1843.0,1.0,0.0,0.0,0.0,0.0,2.0,2430655,Revolving loans,38250.0,0.0,765000.0,,11232.0,,,,XAP,Approved,576,XNA,XAP,,Repeater,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,-511.0,-469.0,365243.0,-347.0,365243.0,0.0
124755,0,Cash loans,F,N,Y,0,157500.0,652311.0,21172.5,544500.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.010006,18487,6020,4435,2028,Cleaning staff,2.0,Business Entity Type 3,8.0,1.0,7.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,2.0,2676216,Consumer loans,9263.385,89995.5,89014.5,9000.0,89995.5,0.100003756,,,XAP,Approved,1287,Cash through the bank,XAP,Unaccompanied,Repeater,POS,XNA,Country-wide,135,Consumer electronics,12.0,middle,POS household with interest,365243.0,-1256.0,-926.0,-986.0,-981.0,0.0
124776,0,Cash loans,M,Y,Y,0,225000.0,302076.0,22716.0,270000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.020713,22949,365243,3192,2421,Laborers,2.0,XNA,0.0,0.0,0.0,0.0,661.0,0.0,0.0,0.0,0.0,0.0,5.0,1305560,Consumer loans,31547.205,166500.0,173641.5,0.0,166500.0,0.0,,,XAP,Approved,661,Cash through the bank,XAP,,Refreshed,POS,XNA,Regional / Local,108,Consumer electronics,6.0,middle,POS household with interest,365243.0,-630.0,-480.0,-480.0,-474.0,0.0
124777,0,Cash loans,F,N,N,0,112500.0,450000.0,22977.0,450000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.005084,17503,5601,6152,1040,Laborers,1.0,Housing,0.0,0.0,0.0,0.0,2531.0,0.0,0.0,0.0,0.0,0.0,1.0,2600781,Consumer loans,8813.88,44325.0,46957.5,0.0,44325.0,0.0,,,XAP,Approved,224,Cash through the bank,XAP,Children,Refreshed,POS,XNA,Stone,15,Consumer electronics,6.0,middle,POS household with interest,365243.0,-191.0,-41.0,-41.0,-37.0,0.0
124780,0,Cash loans,F,N,N,3,157500.0,450000.0,24412.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010643,13241,912,3079,4076,Sales staff,5.0,Trade: type 7,0.0,0.0,0.0,0.0,759.0,0.0,0.0,0.0,0.0,0.0,2.0,2622154,Cash loans,7749.54,67500.0,71955.0,,67500.0,,,,XNA,Approved,759,Cash through the bank,XAP,Unaccompanied,Repeater,Cash,x-sell,Credit and cash offices,-1,XNA,12.0,middle,Cash X-Sell: middle,365243.0,-729.0,-399.0,-549.0,-543.0,1.0
124789,0,Cash loans,M,N,Y,0,85500.0,314055.0,16164.0,238500.0,Unaccompanied,State servant,Higher education,Civil marriage,House / apartment,0.020713,10526,2602,1336,3192,Core staff,2.0,Security Ministries,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1280308,Consumer loans,6250.86,30510.0,32314.5,3060.0,30510.0,0.094209619,,,XAP,Approved,1171,Cash through the bank,XAP,Unaccompanied,New,POS,XNA,Regional / Local,157,Consumer electronics,6.0,middle,POS household with interest,365243.0,-1140.0,-990.0,-1020.0,-1012.0,0.0
124811,0,Cash loans,M,N,N,0,90000.0,85320.0,6871.5,67500.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,With parents,0.002134,8817,548,1898,1210,Security staff,1.0,Security,2.0,0.0,2.0,0.0,379.0,0.0,0.0,0.0,0.0,0.0,1.0,1046333,Cash loans,11250.0,0.0,0.0,,11232.0,,,,XNA,Refused,223,XNA,SCOFR,,Repeater,XNA,XNA,Credit and cash offices,-1,XNA,16.0,XNA,Cash,,,,,,
124813,0,Cash loans,F,N,N,0,180000.0,506925.0,50269.5,481500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.009657,19211,3090,9857,2753,Medicine staff,2.0,Cleaning,0.0,0.0,0.0,0.0,1679.0,0.0,0.0,0.0,0.0,0.0,2.0,2712702,Consumer loans,13404.735,115019.82,131715.0,4.32,115019.82,3.57e-05,,,XAP,Approved,311,Cash through the bank,XAP,Family,Refreshed,POS,XNA,Regional / Local,800,Consumer electronics,12.0,middle,POS household with interest,365243.0,-281.0,49.0,365243.0,365243.0,1.0
124818,0,Cash loans,F,N,Y,0,292500.0,849415.5,40995.0,697500.0,Unaccompanied,Working,Higher education,Widow,House / apartment,0.008019,21711,1301,96,4439,Cleaning staff,1.0,Emergency,1.0,1.0,1.0,1.0,1707.0,0.0,0.0,0.0,1.0,0.0,4.0,2253080,Cash loans,33861.195,765000.0,870021.0,,765000.0,,,,XNA,Approved,863,Cash through the bank,XAP,Children,Repeater,Cash,x-sell,Credit and cash offices,-1,XNA,48.0,middle,Cash X-Sell: middle,365243.0,-833.0,577.0,-113.0,-108.0,1.0
124819,0,Revolving loans,M,N,Y,1,157500.0,270000.0,13500.0,270000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.02461,17205,3991,4781,741,Laborers,3.0,Other,0.0,0.0,0.0,0.0,873.0,0.0,0.0,0.0,0.0,0.0,0.0,1430982,Consumer loans,4758.75,37755.0,42075.0,0.0,37755.0,0.0,,,XAP,Approved,873,Cash through the bank,XAP,"Spouse, partner",New,POS,XNA,Country-wide,200,Consumer electronics,10.0,low_normal,POS household with interest,365243.0,-842.0,-572.0,-782.0,-775.0,0.0
